,id,city,state_code,university_id,no_of_student_hostel,name,infrastructure_id,latitude,longitude,offers_scholarship
566,44288,SANGLI,27,326,0,Smt. C.B. Shah Mahila Mahavidyalaya,154574,16.86111,74.56111,0
567,746,DHORAJI-360410,24,151,0,"SHREE K.O. SHAH MUNI. ARTS & COMMERCE COLLEGE, DHORAJI",154575,21.73371,70.44991,1
569,7219,Bhavnagar,24,124,0,Swami Vivekanand College of Computer Science,154578,6.124005,68.500425,1
571,983,Jamkandorna,24,151,2,SARDAR PATEL KANYA KELVNI MANDAL B.ED.COLLEGE-     JAMKANDORANA,154583,21.898943,70.499627,1
572,795,Wadhwan 363030,24,151,0,Smt. Sadguna C.U.Shah Home Science and C.U.Shah Arts & Commerce Mahila College,154579,27.723955,71.652689,1
573,586,Thava,24,153,2,Jay Jalaram Talimi Snatak Mahavidyalaya,154586,21.585297,73.46713599999998,1
574,42085,Manmad,27,323,1,"Mahatama Gandhi Vidyamandirs Arts,Science & Commerce College, Manmad, Dist.Nashik 423401",154588,20.15001,74.25672,1
575,21072,BANGALORE-97,29,215,0,"The Regency College of Education, No.51/1, AMS Layout, Vidyaranyapura,Bangalore-560 097.",154589,13.08001,77.55001,1
576,807,SURENDRANAGAR - 363002,24,151,0,M.P. SHAH COMMERCE COLLEGE -SURENDRANAGAR,154591,22.718933,71.6524082,1
577,49854,"Mandvi, 394160",24,153,1,The Mandvi Education Society Science College,154593,21.00001,73.00001,1
580,7128,Bhavnagar . Pin code -364002,24,124,0,Valia Arts and Mehta Commerce College,154581,21.7555024,72.1327273,1
581,40549,RAMANAGARA,29,240,2,Sri Kanaka College of Nursing,154595,23.45698,89.52369,0
583,5887,KALOL-389330,24,136,0,M. M. Gandhi Arts & Commerce College,154600,22.590001,73.450001,1
584,47814,Botad,24,124,1,SHRI UMIYA MAHILA ARTS AND COMMERCE COLLEGE,154601,22.600001,71.46000100000002,0
585,7139,BOTAD,24,124,0,Kavishri Botadkar Arts and Commerce College,154603,22.1704232,71.66842680000002,1
586,509,"TALUKA - KHERGAM, 396040",24,153,1,"Government Arts & Commerce College, Khergam, Chikhli",154606,20.658701,73.099928,1
588,974,HALVAD,24,151,0,"PARANGAT B.ED. COLLEGE, HALVAD",154611,23.00002,71.00002,1
590,45120,KHEDBRAHMA-383270,24,138,1,"EKTA TRUST SANCHALIT BCA COLLEGE, NAVIMETRAL",154617,23.00001,69.00012,1
591,35566,Gadag,29,230,0,"Govt., First Grade College, Gadag",154620,15.40001,75.75000099999998,1
592,46600,CHANNAPATNA,29,240,2,"DR H L THIMMEGOWDA COLLEGE OF PHARMACY, RAMANAGARA",154621,12.653720000000002,77.20570999999998,1
593,6842,Mehsana,24,138,1,SMT A S CHAUDHRAY ARTS & HOME SCIENCE COLLEGE,154622,23.597759,72.391845,1
595,51694,AMRITSAR,3,382,0,Punjab Institute of Technology,154625,31.63608,74.82438999999998,0
596,6065,Vadodara - 390019,24,136,2,Sigma Institute of Physiotherapy,154627,22.326594,73.282469,1
599,42097,BHIGWAN,27,323,0,"Indapur Taluka Shikshan Prasarak Mandals, Bhigwan College of Arts, Bhigwan, Tal  Indapur, Dist  Pune",154631,15.19971,68.19971,1
601,40113,bangalore,29,240,2,Acharya College of Nursing,154634,32.22111,75.34001,0
602,183,VADODARA,24,135,2,"SIGMA INSTITUTE OF ENGG., BAKROL 050",154637,22.30001,77.20001,1
606,7397,Nanded,27,328,0,"Jawaharlal Nehru College of Social Work, Cidco, Nanded",154646,23.25672,75.25672,1
609,33342,Baihar,23,289,0,"Govt. Aranya Bharti College, Baihar, Balaghat",154650,21.220001,79.810001,1
613,19949,HYDERABAD,36,17,1,SSJ Engineering College,154661,17.423313,78.292236,0
615,45059,SIDHPUR,24,135,2,"HANSABA COLLEGE OF ENGINEERING & TECHNOLOGY, SIDDHPUR 098 ",154643,23.25672,72.25672,1
616,495,bilimora,24,153,0,A. V. Patel Commerce College,154644,20.787675600000004,72.98769389999998,1
621,187,VADNAGAR-384355,24,135,1,"Government Polytechnic,Vadnagar 628",154671,23.580001,72.36000099999998,1
622,6801,VADASMA,24,138,2,COLLEGE OF EDUCATION VADASMA,154672,23.5879677,72.36931819999998,1
623,11678,Nellikuzhy,32,630,1,"Mar Baselios College of Nursing, Kothamangalam- 686 691",154673,10.0601903,76.6350827,1
624,788,AMRAPUR (DHANANI),24,151,2,"MATRUSHRI D.B. & K.G. COMMERCE & B.B.A. B.C.A. COLLEGE, AMRAPUR",154674,21.618756,71.032255,0
627,8603,BELLARY,29,603,0,"Jnanajyoti College of MSW, Bellary.",154678,23.5600012,69.5300012,1
628,47871,VADODARA 390019,24,151,2,NUPUR NURSING COLLEGE,154679,22.30001,73.18000999999998,1
633,423,PATAN,24,135,2,"GOVERNMENT ENGINEERING COLLEGE, PATAN 022",154688,23.80977,72.10385,1
634,45206,Niphad,27,318,3,"PRAVARA RURAL EDUCATION SOCIETY PRAVARANAGAR HAL-PRAVARA AVIATION INSTITUTE, NASHIK",154694,20.06227,73.55279,0
636,5922,Ahmedabad-382330,24,136,0,"Government Commerce College, Naroda",154696,23.05932,72.66409,1
638,873,RAJULA,24,151,0,"BAPA SITARAM SEVA TRUST ARTS COLLEGE, RAJULA",154700,21.038781,71.442974,1
639,854,VADODARA.,24,151,2,JAWAHARLAL NEHRU HOMOEOPATHIC MEDICAL COLLEGE - LIMDA,154701,22.00022,73.00073,1
640,41656,TALEGAON,27,323,2,"Dr. D.Y. Patil Educational Academy's Dr. D.Y. Patil College of Engineering,Ambi, Talegaon, Pune",154702,18.7547393,73.6692819,1
641,44900,kundapur,29,240,1,Canara College of Nursing,154703,37.250001,80.25000099999998,1
642,29238,Faridkot,3,371,4,"Guru Gobind Singh Medical College, Sadiq Road, Faridkot",154706,30.67818,74.73955,1
643,41890,OTUR,27,323,2,"Gajanan Maharaj Shikshan Prasarak Mandals Sharadchandra Pawar College of Pharmacy,Pune",154710,19.150001,74.58120099999998,1
644,165,VAODARA,24,135,2,Sigma Institute of Engineering (SFI) -Barrrol-Ta:Waghodiya Di:Vadodara. 775,154711,22.3251682,73.2813307,1
646,40545,shimoga,29,240,1,Nanjappa Institute of Nursing Sciences,154714,7.12345,73.12344,0
648,7051,Berhampore,19,576,2,Union Christian Training College,154717,24.12289,88.25956,0
649,37104,Kangayam,33,439,3,Erode Builder Educational Trust's Group of Institutions,154725,11.090712300000002,77.6679292,0
651,6109,Vadodra,24,136,0,Balaji College of Computer Application,154729,22.30001,73.20001,1
653,51622,Talegaon Dabhade,27,323,2,"DR.D.Y.PATIL EDUCATIONAL ACADEMYS DR.D.Y.PATIL INSTITUTE OF ENGINEERING AND TECHNOLOGY,AMBI,PUNE",154733,18.7547393,73.6692819,1
654,45870,TALEGAON,27,323,2,"DR D Y PATIL EDUCATIONAL ACADEMYS DR D Y PATIL SCHOOL OF ENGINEERING ACADEMY, AMBI, TALEGAON, PUNE",154737,18.7547393,73.6692819,1
655,827,JAMJODHPUR,24,151,1,SMT. SHANTABEN R.HERMA B.ED. COLLEGE-STAPAR,154740,26.82565,69.26334,1
656,45915,Triuchengode,33,481,1,"VIVEKANANDA DENAL COLLEGE FOR WOMEN (Inst. Code - 265), NAMAKKAL",154742,11.289001,77.81201,1
657,4123,Adipur-370205,24,142,2,Dada Dukhayal College of Education,154746,32.230001,72.400001,1
658,7157,MAHUVA - 364290,24,124,0,Shree H.K. Parekh College of Management,154748,21.085201,71.758688,1
659,22281,Malerkotla,3,383,0,"Kabli Mal Ramji Dass Jain College for Women, Malerkotla",154750,30.517001,75.88300099999998,1
661,36786,NOHAR,8,406,0,"Mohan Lal Sahewal Smriti Institution 4 B.K.K., Bhujarka",154753,29.174841,74.768817,0
662,194,Vadodara,24,135,2,PARUL INSTITUTE OF PHARMACY & RESEARCH 214 ,154754,22.280001,73.36000099999998,1
663,18976,NAGUR,27,332,0,"Sri Balasaheb Tirpude College of Hotel Management and Catering Technology, Civil lines",154756,21.162559,79.070926,1
664,352,Baroda,24,135,4,"Parul Institute of Engineering & Technology-MBA Programme (SFI),Waghodia. 742",154759,22.3001775,73.23193469999998,1
665,8925,Dhule,27,320,1,"200064-A.R.A. COLLEGE OF PHARMACY, DHULE.",154760,20.570001,74.460001,1
667,10296,Near Rupnagar,3,382,2,Rayat Group of Institutions,154766,30.59371,76.29065,1
669,15588,TA.DHRANGADHRA DHRANGADHRA,24,151,0,SHRI MAHAVIR B.ED.COLLEGE-DHANGADHRA,154769,23.25672,75.25672,1
671,10377,Near Rupnagar,3,382,2,"Rayat Institute of Management, Railmajra",154772,30.9977082,76.47366019999998,1
672,9546,THAMMAMPATTI,33,470,2,Annai Terasa Arts & Science College,154773,23.500001,75.00015,0
674,50319,"Gadha (BASNA),  PIN - 384380",24,138,0,"MERCHANT SCIENCE COLLEGE, VISNAGAR",154776,22.58464,72.36380099999998,1
675,7382,Naigaon,27,328,1,"Naigaon Education Society's College of Education, Nagigaon",154778,18.800001,77.900001,1
680,8474,JORHAT,18,51,2,North East Institute of Management Science. P.O. Jorhat,154786,26.75001,95.22001,0
683,41961,Charoli,27,323,0,"Genba Sopanrao Moze Trusts Genba Sopanrao Moze Adhyapak Mahavidyalaya,Pune",154794,18.63854,73.87001,1
685,50660,Malshiras,27,315,3,"SHRIRAM COLLEGE OF AGRICULTURE, PANIV",154798,17.84002,74.96000999999998,1
686,50659,Malshiras,27,315,3,"SHRIRAM COLLEGE OF AGRICULTURAL ENGINEERING, PANIV",154800,17.84002,74.96000999999998,1
687,11952,Kolkata,19,570,0,Sanskrit College,154801,22.30001,88.32344999999998,0
689,9749,Sargaon,22,636,0,"Govt. Navin College, Sargaon",154803,22.456587,83.235465,1
694,820,junagadh,24,151,2,JUNAGADH KELVANI MANDAL B.ED.COLLEGE-JUNAGADH,154814,21.34406,70.28061,1
695,6055,Gandhinagar,24,136,0,Siddharth Law College,154815,23.250001,72.25000099999998,1
696,41314,dindori,27,323,0,"Karmveer R.S.Wagh Shaikshanik & Ayogya Sansthas College of Arts,Commerce & Science, Rajaramnagar, Post  Materewadi, Tal.Dindori, Dist. Nashik",154817,20.080115,74.109817,1
697,45279,CHOTILA      PN-363520,24,151,0,"GOVERNMENT ARTS COLLEGE, CHOTILA",154818,23.12345,68.12345000000002,0
698,289,Vadodara,24,135,2,Sigma Institute of Technology & Engg.( Polytechnic) 648 ,154822,22.3254525,73.281255,0
699,47359,KATNI,23,289,1,"SAI NATH COLLEGE OF NURSING, KATNI",154823,23.836001,80.394001,1
700,821,JUNAGADH,24,151,2,SHRI M.M.GHODASARA MAHILA ARTS & COMM.COLLEGE-JUNAGADH,154827,21.50968,70.45141,1
701,40420,Chitradurga,29,240,2,S J M College of Pharmacy,154828,14.140000099999998,76.2600001,1
702,97,SURAT,24,135,0,"Shri SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT  076",154829,21.130001,72.5200001,1
703,41938,Pune,27,323,2,"Jaywant Shikshan Prarsark Mandals Rajarshi Shahu College of Education Sr.No.80/2, Pune Mumbai Bypass Highway, Tathwade,Pune  411 033",154830,18.637165,73.74398399999998,0
705,6897,KADI-382715,24,138,0,"Maniben M.P.Shah Mahila Arts College, Kadi",154832,23.18001,72.23001,1
706,48415,Nanded,27,328,0,"POTDAR COLLEGE, DHANGARWADI, LATUR ROAD",154835,19.084031,77.254883,1
710,262,BECHRAJI,24,135,2,"SHREE KRISHNA INSTITUTE OF PHARMACY, SHANKHALPUR 255 ",154847,23.515201,72.036647,1
712,11000,Chandgad,27,325,0,"R.B.Madkholkar College, CHANDGAD",154854,15.56001,74.12001,1
713,48614,Pune,27,323,2,"PEOPLES EMPOWERMENT GROUPS ISB&M SCHOOL OF TECHNOLOGY, NANDE VILLAGE, MULSHI",154857,18.544811,73.7324439,1
714,7137,MAHUVA-364290,24,124,0,"Shree Parekh Arts, Science and Commerce College",154860,21.085201,71.758688,0
715,403,VADODARA,24,135,2,Sigma Polytechnic 642,154858,22.308215,73.256439,1
716,50788,Kheralu-384325,24,138,2,KHERALU TALUKA UTTAR VIBHAG KELVANI MANDAL SANCHALIT SCIENCE COLLEGE,154862,23.8832544,72.62663709999998,1
718,92,VADODARA,24,135,2,"BABARIA INSTITUTE OF PHARMACY,VARNAMA  213",154868,22.18911,73.18714,1
719,33082,RAIPUR,22,88,0,"Shri Ram Sangeet Mahavidyalaya,Raipur",154871,21.14001,81.38001,0
721,4097,ADIPUR,24,142,2,Tolani Commerce College,154879,16.00001,77.00001,1
723,8684,Deodurga,29,229,0,Sri Jagadaraddya Jayashantilingeshwar Educational Society's Matoshri A. Mallamma Sharnappa Patil Arts College for women Devdurg,154894,18.32152,80.32515999999998,0
724,51662,HUNGUND,29,602,0,"SREE KANAKDAS BSW COLLEGE, HUNGUND, BAGALKOT",154913,16.03192,76.04068999999998,1
726,7180,Dhasagam,24,124,1,Shri Kelavani Mandal Dhasa Sanchalit B.S.W. College,154915,21.80474,71.51161,1
727,16273,Akola,27,310,0,"Shri Naikwade Kirtan Mahavidyalaya, Akola",154916,20.708151,77.01220499999998,0
728,33694,Khed,27,318,3,Gharda Foundations Gharda Institute Of  Technology At & Post Lavel Tal Khed Dist  Ratnagiri,154918,17.65291,73.47681,1
729,45044,BHARUCH,24,135,0,"Sigma Engineering College MATAR, BHARUCH 100",154922,22.54367,73.64324,1
730,48648,BHARUCH,24,135,0,Sigma Engineering College Matar-964,154923,22.00001,72.68000999999998,1
731,18749,Sakoli,27,332,0,"Manoharbhai Patel Arts Commerce Science College, Sakoli",154926,21.180001,80.42672,1
735,45039,Ahmedabad-380061,24,135,0,"SHAYONA INSTITUTE OF BUSINESS MANAGEMENT, AHMEDABAD 820",154933,23.14483,72.32188,1
736,11818,"Changanacherry, PIN - 686537",32,262,0,"University College of Teacher Education, Government High School Campus, Paippad, Changanacherry, Kottayam",154936,9.424654,76.576867,1
738,22331,CHAMPA,22,636,0,"Seth Surajmal Jaipuriya College, Bamneedih",154941,36.56575,72.23546,0
740,747,Amreli,24,151,11,"KABARIYA ARTS, VAGHASIYA COMMERCE & BHAGAT SCIENCE MAHILA COLLEGE-AMRELI",154946,21.62001,71.23001,1
741,851,Amreli,24,151,11,SHRI LEUVA PATEL B.B.A. MAHILA COLLEGE-AMRELI,154948,21.62001,71.23001,1
743,997,Amreli,24,151,11,SHREE K.P. DHOLAKIYA INFOTECH MAHILA COLLEGE-AMRELI,154950,21.62001,71.23001,1
744,25688,HYDERABAD,36,27,0,Presidency School of Management & Computer Science,154952,17.344095,78.46572899999998,1
745,6699,HIMMATNAGAR - 383001,24,138,0,H N S B COLLEGE OF MANAGEMENTSTUDIES BBA,154953,23.6036268,72.963946,1
746,29825,Anjad,23,270,0,"Govt. College, Anjad",154956,25.120001,75.890001,1
747,866,Amreli,24,151,1,M.J.GAJERA B.ED.MAHILA COLLEGE-AMRELI,154957,21.62001,71.23001,1
748,35556,Mulgund-582117.,29,230,1,"KSS Arts & Commerce College, Mulgund.",154962,6.38765,68.96542,0
749,49374,Maharajganj,9,508,0,"DR. AMBEDKAR SMARAK EWAM SHRIMATI RAJKISHORI DEVI MAHILA MAHAVIDYALAYA,  MITHAURA BAZAAR, MAHARAJGANJ",154964,27.130001,83.570001,1
752,85,JAMNAGAR,24,135,2,Shri Jaysukhlal Vadhar Institute of Management Studies Shri Bipin T. Vadhar College of Management (JVIMS) (SFI)-Jamnagar 770,154973,22.00012,70.00014,0
753,13973,Pune,27,313,1,"Sadhu Vaswani College of Nursing (B.Sc.), Pune",154974,18.52031,73.85671,1
754,33766,"Khanda Colony, New Panvel",27,318,2,"Mahatma Education Societys Pillai College of Education and Research  Plot No.1, Sector-8, Khanda Colony, New Panvel (w)  410 206",154975,18.98001,73.10000999999998,1
755,759,JUNAGADH-362001,24,151,1,DR.SUBHASH MAHILA COLLEGE OF EDUCATION COLLEGE JUNAGADH,154978,20.00001,70.00001,1
756,41559,Pune,27,323,1,"Dhareshwar Vidya va Krida Pratishthans Dhareshwar College of Education, Pune",154979,18.44729,73.810252,0
758,158,Limbdi,24,135,0,"Sarvodaya Polytechnic Institute, Limbdi 643",154985,22.55571,71.80091,1
759,50511,Bramhapuri,27,658,0,"GANGABAI TALMALE ART, COMMERCE AND SCIENCE COLLEGE, BRAMHAPURI",154987,23.25001,75.25672,1
762,49851,SURAT-395007,24,153,1,Prabhu BCA College,154992,21.157521,72.77547099999998,1
765,18050,Narasaraopet,28,15,0,"Sri Subbaraya & Narayana College, Palnadu Road, Narasaraopeta,PIN- 522601  (CC-2P)",154996,16.14001,77.27001,1
767,100,Visnagar-384315,24,135,2,Manish Institute of Computer Studies,155002,23.682983,72.54836799999998,1
768,14919,Kumbakonam - 612501,33,483,0,Mass College of Education,155003,11.040001,79.36000099999998,1
770,11553,Mallappally,32,262,1,"Mar Severios College of Teacher Education, Chengaroor P.O. Mallapally 689 594",155000,9.4461197,76.6365588,0
771,4099,Mundra,24,142,0,S.D.Shethia College of Education,155004,22.850001,69.750001,1
772,6798,Ahmedabad,24,138,1,AHMEDABAD HOMOEPETHIC MEDICAL COLLEGE,155005,23.02993,72.45910999999998,1
773,855,VERAVAL,24,151,0,"SMT. C.P. CHOKSI ARTS & SHREE P.L. CHOKSI COMMERCE COLLEGE, VERAVAL",155007,18.000001,68.000001,1
775,51034,BHATKAL,29,230,1,"R N SHETTY TRUST R N SHETTY DEGREE COLLEGE, MURUDESHWAR",155011,14.094608,74.50428,0
776,18540,BHANDARA,27,332,0,"Manoharhai Patel Institute of Engineering and Technology, Shahapur",155014,21.00009,79.00034,1
778,24990,Pudukkottai,33,439,2,Sudharsan Engineering College,155016,10.41001,73.200001,1
779,41289,Pimpalgaon pisa,27,323,0,"Kukadi  Education Societys Arts College,Pimplegaon Pisa, Tal. Shrigonda,Dist.Ahmednagar",155017,18.190001,74.460001,1
780,1024,Jetpur,24,151,1,SADAR PATEL TEL.KELVANI MANDAL MAHILA B.ED.COLLEGE-JETPUR,155020,21.44001,70.37001,0
782,48673,VYARA-394650,24,135,0,"GOVERNMENT POLYTECHNIC, VYARA 974",155023,21.114964,73.39651,1
784,6860,Vatrak,24,138,1,SHRI K K SHAH NURSING COLLEGE VATRAK,155032,23.036212,73.034852,1
786,27623,NAGARI,28,37,0,"Sri Surya  Degree  College,      NAGARI Rural",155035,13.560001,79.80000099999998,1
788,23,Surat-395006,24,135,0,"Shri Tapi Brahmcharyashram sabha college of Diploma Engg,Surat. 647",155039,21.22001,72.87001,1
789,11120,ICHALKARANJI,27,325,0,"Dattajirao Kadam Arts, Science & Commerce College, ICHALKARANJI",155042,16.00007,74.00047,1
791,48797,Hyderabad,36,27,0,PRESIDENCY DEGREE COLLEGE FOR COMMERCE & SCIENCE,155046,17.335799,78.467349,1
793,47327,Adipur,24,142,0,"SHRI RAJABHAI P PATEL COMMERCE COLLEGE, KACHCHH",155054,23.079673,70.098658,1
794,42717,SAMI,24,138,0,"GOVT ARTS & COMMERCE COLLEGE, SAMI",155055,23.50001,71.50001,1
795,27463,Bhadrachalam,36,19,2,"Rams Degree College, Bhadrachalam (Sampurna, Erragunta)",155057,7.235459999999998,70.23546,1
796,30797,Jammu Tawi,1,195,1,Govt. Gandhi Memorial Science College,155060,32.725211,74.85255399999998,1
797,18743,TALODHI (BALAPUR),27,658,0,"Yadavrao Poshettywar Arts College, Balapur",155072,20.666197,76.771031,1
800,28237,Pataudi,6,167,0,RAO DALIP SINGH COLLEGE OF EDUCATION,155081,28.29255,76.78371,1
801,47324,RAPAR,24,142,0,"GOVERNMENT ARTS AND COMMERCE COLLEGE, RAPAR",154393,25.573095,70.640773,1
802,25300,KAIKALUR-521333,28,21,0,"VIGNAN DEGREE COLLEGE,KAIKALURU",155082,16.550170999999995,81.215781,1
803,9800,Sullia,29,227,0,"Kurunji Venkatramana Gowda Law College, Sullia",155084,10.00001,70.00002,1
804,6032,Ahmedabad,24,136,1,J. G. College of Education,155085,23.250001,72.510001,1
805,28452,KHARKHODA,6,167,0,PARADISE COLLEGE OF EDUCATION,155086,28.8744896,76.9124465,0
806,8637,Muddebihal,29,229,0,"Anjuman-E-Islam committee's Anjuman Degree College for Women,Muddebihal- 586212",155088,30.15252,70.15252,1
811,15703,SOLAPUR,27,327,0,VASUNDHARA  MAHAVIDYALYA JULE SOLAPUR PLOT NO 22  BIJAPUR ROAD SOLAPUR,155105,17.380008,75.540023,1
812,50255,Bhuj,24,142,1,"SHRI SAHJANAND GIRLS INSTITUTE, BHUJ",155106,23.25001,69.67001,1
813,42191,Pune,27,323,1,"Akemi Education Society Akemi Business School, Address: Buchade Wasti, Village- Marunji, Taluka: Mulshi, District: Pune 411057. ",155109,18.611854,73.737948,0
815,50909,Pune,27,323,1,"Zeal Education Societys Zeal Institute of Management and Computer Application, Narhe",155116,18.26551,73.49340999999998,1
820,44671,Ahmadpur,19,569,1,Tarashankar Bandopadhyay B. Ed. Institution,155123,27.450001,82.600001,1
825,41308,CHINCHWADGAON PUNE 411033,27,323,1,"Shri Jain Vidya Prasarak Mandals College Iof Education, Chinchwad, Pune 33",155130,18.650539,73.809489,0
826,886,SAYLA-363430,24,151,0,Pujya Ladakchand Manekchand Vora College of Arts & Commerce - Sayla,155131,22.550333,71.483883,1
827,7467,Latur,27,328,1,"Channbasweshwar Pharmacy College, Latur",155135,18.405001,77.585001,1
828,39389,Polasara,21,350,0,"Polasara Science College, Polasara",155137,19.70001,84.82000999999998,0
829,1138,Nadiad,24,152,2,Shri Brahmarshi Sanskrit Mahavidyalaya,155139,22.00041,72.00054,1
830,849,VISHANVEL,24,151,1,SHRI SAURBH ARTS COLLEGE-GDU(JUNAGADH),155142,21.00555,70.02215,1
831,978,MORBI,24,151,1,U.N.MEHTA ARTS COLLEGE-MORBI,155143,22.820001,70.830001,1
832,25738,tupran,36,27,0,Sri Chaitanya Degree College,155147,17.8442922,78.478036,0
834,6098,Kalol,24,136,0,P. P. Chauhan Institute of Computer Application,155149,22.12345,73.12348,0
835,27287,warangal,36,19,0,"Maharshi Degree College, H.No. 4-73/2, Main Road, Palakurthy (V&M)",155152,33.26582,83.23586,1
837,11233,Peth Vadgaon,27,325,0,"Shri Vijaysinh Yadav Arts & Science College, PETH-VADGAON",155154,16.835523,74.322529,1
839,42915,Akola,27,324,1,"Shankarlal Khandelwal Arts, Science and Commerce College, Akola.",155157,20.70001,77.01421,1
840,6270,KOLAGHAT,19,592,7,"College of Engineering and Management, Kolaghat 107",155159,22.43001,87.87001,0
843,11413,SHIMLA,2,183,0,"HP University Institute of Legal Studies, Ava Lodge, Shimla",155166,23.25001,68.25001,0
844,8420,DIBRUGARH,18,51,1,MDKGirls College P.O. Dibrugarh --786001,155167,27.28201,94.55374,1
846,5833,Shehara,24,136,0,Government Arts College,155170,22.947899,73.6313367,1
847,45648,Madurai,33,481,2,"SRINIDHI COLLEGE OF HEALTH SERVICES AND RESEARCH (Inst. Code - 384), MADURAI",155174,27.230009,68.13606,1
848,42037,ALE,27,323,1,"Vishal Junnar Seva Mandals Vishal Institute of Pharmaceutical Education & Research , Ale,Tal. Junnar,Dist.Pune 412411",155175,19.1770314,74.1103155,1
850,37076,SALEM,33,439,1,Bharathiyar Institute of Engineering for Women,155178,11.351601,78.442301,1
851,40275,Ramanagara- 562159,29,240,1,M M U College of Pharmacy,155179,12.737054,77.294567,1
852,11086,Sangli,27,325,0,"Appasaheb Birnale College of Pharmacy, South Shivajinagar,Sangli Miraj Road,",155180,16.76501,74.76501,1
853,43198,Chandur Rly,27,324,0,"Shri Madangopalji Mundhada Arts & Commerce College , Chandur Rly.",155182,20.215001,77.32004999999998,1
856,797,"Bagasara, ta: Bagasara",24,151,0,"Smt. Bhanumati Vrujlal Dhanak Arts, Commerce, Science & Management College - Bagasara",155187,21.29001,70.57001,1
858,132,Bhavnagar,24,135,2,Shree Sahajanand Institute of Management (SFI)-Bhavnagar 761 ,155189,21.736483,72.188259,1
862,171,Jamnagar,24,135,2,Shri Jaysukhlal Vadhar Institute of Management Studies  Shri Bipin T. Vadhar College of Management (JVIMS-MCA College)(SFI)-Jamnagar 537 ,155197,22.00012,70.00014,0
865,33925,Khed,27,318,0,Dnyandeep  Shikshan Prasarak Manadals Dnyandeep College of Scicence & Commerce at Bhadgaon Post-Khed  Tal-Khed  Dist Ratnagiri 415 709,155206,17.7600001,73.38000001,1
866,9296,Bidar,29,219,2,B256 Noor College of Education Bidar,155209,17.9000001,77.52001,0
868,18335,Deori,27,332,0,"Manoharbhai Patel Arts Commerce, Deori",155215,21.45001,80.85000999999998,1
